strategy,probe,threshold,cost,accuracy,frac_escalated,target_escalation_rate
probe_cascade,SEPs_ridge,1.824091623007849,15.080246913580252,0.764,1.0,1.0
random_cascade,,0.0,15.080246913580252,0.7640000000000002,1.0,
random_cascade,,0.025,14.7237350617284,0.7587400000000001,0.975,
random_cascade,,0.05,14.38017703703704,0.7538199999999999,0.95,
random_cascade,,0.07500000000000001,14.020849135802472,0.7486799999999999,0.925,
random_cascade,,0.1,13.649693827160498,0.74256,0.9,
random_cascade,,0.125,13.307262222222228,0.73738,0.875,
random_cascade,,0.15000000000000002,12.972152345679017,0.73292,0.85,
random_cascade,,0.17500000000000002,12.63591604938272,0.7283,0.825,
random_cascade,,0.2,12.282783456790126,0.7236199999999999,0.8,
random_cascade,,0.225,11.970201975308644,0.7188800000000001,0.775,
random_cascade,,0.25,11.626080740740745,0.7142400000000001,0.75,
random_cascade,,0.275,11.290970864197531,0.70916,0.725,
random_cascade,,0.30000000000000004,10.949665679012348,0.70492,0.7,
random_cascade,,0.325,10.60441802469136,0.6998399999999999,0.675,
random_cascade,,0.35000000000000003,10.258607160493828,0.6949,0.6499999999999999,
random_cascade,,0.375,9.894210370370374,0.6899600000000001,0.625,
random_cascade,,0.4,9.531503209876545,0.6850400000000001,0.6,
random_cascade,,0.42500000000000004,9.161474320987656,0.67956,0.575,
random_cascade,,0.45,8.790882222222224,0.6746800000000001,0.55,
random_cascade,,0.47500000000000003,8.405083456790125,0.6699799999999999,0.5249999999999999,
random_cascade,,0.5,8.050824444444446,0.6653199999999999,0.5,
random_cascade,,0.525,7.705576790123458,0.6605000000000001,0.475,
random_cascade,,0.55,7.350191358024691,0.6555200000000001,0.44999999999999996,
random_cascade,,0.5750000000000001,6.99367950617284,0.6504400000000001,0.42499999999999993,
random_cascade,,0.6000000000000001,6.641673333333334,0.6459,0.3999999999999999,
random_cascade,,0.625,6.294736049382717,0.6410000000000001,0.375,
random_cascade,,0.65,5.958499753086421,0.63646,0.35,
random_cascade,,0.675,5.57608024691358,0.63082,0.32499999999999996,
random_cascade,,0.7000000000000001,5.222947654320989,0.62622,0.29999999999999993,
random_cascade,,0.7250000000000001,4.8692518518518515,0.6207,0.2749999999999999,
random_cascade,,0.75,4.520061728395061,0.6154,0.25,
random_cascade,,0.775,4.157354567901235,0.6103000000000001,0.22499999999999998,
random_cascade,,0.8,3.811543703703703,0.6040399999999999,0.19999999999999996,
random_cascade,,0.8250000000000001,3.43362987654321,0.5984,0.17499999999999993,
random_cascade,,0.8500000000000001,3.0630377777777777,0.5937,0.1499999999999999,
random_cascade,,0.875,2.7059627160493824,0.58856,0.125,
random_cascade,,0.9,2.371979259259259,0.5843599999999999,0.09999999999999998,
random_cascade,,0.925,2.019973086419753,0.5797799999999999,0.07499999999999996,
random_cascade,,0.9500000000000001,1.6888056790123454,0.5753199999999999,0.04999999999999993,
random_cascade,,0.9750000000000001,1.348626913580247,0.5710399999999999,0.02499999999999991,
random_cascade,,1.0,1.0,0.5659999999999998,0.0,
oracle_cascade,,,7.5050740740740745,0.798,0.406,
