auc_positive_high,cohen_d,comparison,family,feature,mean_diff,negative_count,negative_mean,positive_count,positive_mean
0.21687824224075353,-0.9413557238397995,pure_correct_vs_pure_wrong,waveform_functional,wf_entropy_auc_mean,-0.20899598572542002,804,0.43005654492936424,281,0.2210605592039442
0.18750110656681007,-1.2052640454300787,pure_correct_vs_pure_wrong,waveform_functional,wf_entropy_max_mean,-1.8763733330931942,804,3.6914712932791307,281,1.8150979601859365
0.18700093836865495,-1.1833350029032343,pure_correct_vs_pure_wrong,waveform_functional,wf_entropy_std_mean,-0.4553755618677193,804,0.9059403587854582,281,0.4505647969177389
0.17666560436252898,-0.8739764130453676,pure_correct_vs_pure_wrong,waveform_functional,wf_entropy_roughness,-0.6889536946107468,804,0.9225804652889242,281,0.2336267706781774
0.3998645562224465,-0.2672096503647051,pure_correct_vs_pure_wrong,waveform_functional,wf_entropy_late_minus_early_mean,-0.17627687363156533,804,0.2254834759965118,281,0.049206602364946485
0.4047865653936722,-0.27700895424102767,pure_correct_vs_pure_wrong,waveform_functional,wf_entropy_spike_count_mean,-0.5970475901714938,804,3.269454809286899,281,2.672407219115405
0.46807112126201733,-0.10199178843574591,pure_correct_vs_pure_wrong,waveform_functional,wf_entropy_spike_frac_mean,-0.005053397915979238,804,0.11215165667049164,281,0.1070982587545124
0.42135850994139623,-0.2330484611488004,pure_correct_vs_pure_wrong,waveform_functional,wf_entropy_max_pos_norm_mean,-0.071094591819721,804,0.5538690221156362,281,0.48277443029591516
0.7273419379968485,0.08342801833782598,pure_correct_vs_pure_wrong,waveform_functional,wf_basin_entropy_curve_var,0.01672397798819785,804,0.034464055264820506,281,0.05118803325301836
0.8216391352844319,1.3680250057702315,pure_correct_vs_pure_wrong,waveform_functional,wf_prob_min_mean,0.3036392603182706,804,0.1236990437290944,281,0.427338304047365
0.3901311945610028,-0.274667828921526,pure_correct_vs_pure_wrong,waveform_functional,wf_prob_drop,-0.052638829777551244,804,0.05400321267814617,281,0.0013643829005949312
0.7342557674262141,0.15016897235303478,pure_correct_vs_pure_wrong,waveform_functional,wf_basin_prob_curve_var,0.0016804242714776917,804,0.0028157967015942156,281,0.004496220973071907
0.45879587825994583,-0.06832658822583887,pure_correct_vs_pure_wrong,waveform_functional,wf_local_instability_index,-0.23487024667933554,804,9.411377882169432,281,9.176507635490097
0.5452231723942564,0.23698932273295512,pure_correct_vs_pure_wrong,sample0_delta,delta_cluster_weight_mass_vs_sample0,0.053399432822324,804,-0.07621135731533521,281,-0.022811924493011213
0.5276022025105788,0.10801624554618391,pure_correct_vs_pure_wrong,sample0_delta,delta_stable_score_vs_sample0,0.02482983391935611,804,-0.04697866796622037,281,-0.022148834046864258
0.47870744144048444,-0.10322029764955927,pure_correct_vs_pure_wrong,sample0_delta,delta_low_entropy_score_vs_sample0,-0.06109501247947809,804,0.04397993437320112,281,-0.017115078106276972
0.527405233618385,0.07490719885675859,pure_correct_vs_pure_wrong,sample0_delta,delta_centroid_entropy_z_vs_sample0,0.0921954651265722,804,-0.04042479936601808,281,0.05177066576055413
0.501068943538535,0.010515965273964084,pure_correct_vs_pure_wrong,sample0_delta,delta_centroid_logprob_z_vs_sample0,0.012415002560829377,804,-0.10833185110776963,281,-0.09591684854694026
0.5180879410775305,0.07283269108213639,pure_correct_vs_pure_wrong,sample0_delta,delta_wf_entropy_max_mean_vs_sample0,0.07463159128678303,804,-0.060549077315724176,281,0.014082513971058848
0.47472158779058443,-0.024810745295235234,pure_correct_vs_pure_wrong,sample0_delta,delta_wf_entropy_roughness_vs_sample0,-0.02066073720000105,804,0.016497189361431585,281,-0.004163547838569463
0.528374586144013,0.17302908017168464,pure_correct_vs_pure_wrong,sample0_delta,delta_wf_prob_min_mean_vs_sample0,0.025303281969766833,804,-0.03296318195660979,281,-0.007659899986842958
0.2886036897363715,-0.6414997994499831,pure_correct_vs_pure_wrong,sample0_delta,delta_distance_to_sample0_entropy_logprob_vs_sample0,-0.7575279162135121,804,1.3854125805135808,281,0.6278846643000687
0.6916971916971917,0.5721899813950968,rescue_vs_damage,stability,cluster_size,1.0320512820512822,84,1.5833333333333333,39,2.6153846153846154
0.7580891330891331,0.6298165012474368,rescue_vs_damage,stability,cluster_weight_mass,0.14545403657990602,84,0.18663187652948549,39,0.3320859131093915
0.73992673992674,0.6821578065280024,rescue_vs_damage,stability,stable_score,0.12643438169613744,84,0.20258532110473046,39,0.3290197028008679
0.6068376068376068,0.161998796721245,rescue_vs_damage,stability,low_entropy_score,0.07374042890297222,84,0.28053154994844604,39,0.35427197885141826
0.5125152625152625,0.08499218901616054,rescue_vs_damage,stability,fragmentation_entropy,0.05220743403904793,84,1.2190230588720377,39,1.2712304929110856
0.561965811965812,0.19587617974249075,rescue_vs_damage,stability,normalized_fragmentation_entropy,0.04724516667686707,84,0.7657497320842885,39,0.8129948987611556
0.5132783882783882,0.08499218901616054,rescue_vs_damage,stability,semantic_entropy_weighted_set,0.05220743403904793,84,1.2190230588720377,39,1.2712304929110856
0.4935897435897436,-0.025647011533595176,rescue_vs_damage,stability,semantic_clusters_set,-0.05402930402930384,84,4.7976190476190474,39,4.743589743589744
0.40506715506715507,-0.3269851555827945,rescue_vs_damage,geometry,centroid_entropy_z,-0.34997957896817433,84,0.3566773848009663,39,0.006697805832791922
0.47084859584859584,-0.17676014884500682,rescue_vs_damage,geometry,centroid_max_entropy_z,-0.16190412586637512,84,0.30934109781381125,39,0.14743697194743613
0.6135531135531136,0.41784300793040513,rescue_vs_damage,geometry,centroid_logprob_z,0.4230290569327051,84,-0.5763183528209808,39,-0.1532892958882757
0.39056776556776557,-0.5024868061825495,rescue_vs_damage,geometry,centroid_len_z,-0.49444302343680446,84,0.2872823834901066,39,-0.20716063994669787
0.46764346764346765,-0.15329579404824725,rescue_vs_damage,geometry,distance_to_sample0_entropy_logprob,-0.1749234417624197,84,1.9271795430006917,39,1.752256101238272
0.4352869352869353,-0.24627082430226405,rescue_vs_damage,geometry,top2_weight_margin,-0.0719490772874622,84,0.3882557288786665,39,0.3163066515912043
0.5576923076923077,0.06607180388357492,rescue_vs_damage,geometry,top2_logprob_margin,0.05082045047545147,84,0.7766243298574663,39,0.8274447803329178
0.4713064713064713,-0.0760204894154166,rescue_vs_damage,geometry,top2_low_entropy_margin,-0.058307485315509444,84,0.8716120368154113,39,0.8133045514999019
0.423992673992674,-0.22198724530953567,rescue_vs_damage,geometry,low_entropy_basin_rank,-0.3846153846153846,84,3.0,39,2.6153846153846154
0.38583638583638585,-0.26767080399703547,rescue_vs_damage,geometry,logprob_basin_rank,-0.4761904761904763,84,3.142857142857143,39,2.6666666666666665
0.31013431013431014,-0.4999500985454675,rescue_vs_damage,geometry,weight_basin_rank,-0.8827838827838832,84,3.1904761904761907,39,2.3076923076923075
0.3005189255189255,-0.5572061197580136,rescue_vs_damage,geometry,stable_basin_rank,-0.957875457875458,84,3.2142857142857144,39,2.2564102564102564
0.4320818070818071,-0.2100403482377359,rescue_vs_damage,lexical_shape,within_basin_lexical_entropy,-0.10886700231086666,84,2.3971213332480605,39,2.288254330937194
0.45085470085470086,-0.25160754362797866,rescue_vs_damage,lexical_shape,within_basin_jaccard,-0.04872721797028268,84,0.9423245626946573,39,0.8935973447243746
0.547924297924298,0.2839350389338713,rescue_vs_damage,lexical_shape,internal_token_entropy_std,0.02533522368835532,84,0.014854388080534091,39,0.04018961176888941
0.547924297924298,0.2839350389338713,rescue_vs_damage,lexical_shape,token_mean_entropy_std,0.02533522368835532,84,0.014854388080534091,39,0.04018961176888941
0.5494505494505495,0.3278659894533834,rescue_vs_damage,lexical_shape,logprob_avg_std,0.02511998848258938,84,0.01025152834470656,39,0.03537151682729594
0.5790598290598291,0.48217913965394926,rescue_vs_damage,lexical_shape,lexical_pca_anisotropy,0.12427779951428175,84,0.058378103381208184,39,0.18265590289548994
0.5699023199023199,0.1473050449736292,rescue_vs_damage,lexical_shape,lexical_effective_dim,0.20203977719775773,84,0.3828895268402442,39,0.5849293040380019
0.5699023199023199,0.2391553457995437,rescue_vs_damage,lexical_shape,lexical_radius,0.04769590863420228,84,0.0629005554101778,39,0.11059646404438009
0.2403846153846154,-0.9155013787399736,rescue_vs_damage,waveform_functional,wf_entropy_auc_mean,-0.21065871165520594,84,0.5172124078082119,39,0.30655369615300593
0.3052503052503053,-0.6904978636917654,rescue_vs_damage,waveform_functional,wf_entropy_max_mean,-1.0084421261235326,84,3.9231145803654006,39,2.914672454241868
0.2767094017094017,-0.790708074322583,rescue_vs_damage,waveform_functional,wf_entropy_std_mean,-0.3102573409843338,84,1.0078452706730598,39,0.6975879296887261
0.30265567765567764,-0.668614331336712,rescue_vs_damage,waveform_functional,wf_entropy_roughness,-0.518793113646357,84,0.8738297132100908,39,0.35503659956373385
0.6115689865689866,0.2656274839371809,rescue_vs_damage,waveform_functional,wf_entropy_late_minus_early_mean,0.26069559291211364,84,-0.08896228436866278,39,0.17173330854345087
0.31959706959706957,-0.45028744303295914,rescue_vs_damage,waveform_functional,wf_entropy_spike_count_mean,-1.1661553724053721,84,3.628670634920635,39,2.4625152625152626
